ID,ERTS_number,County,City,Address1,Address2,Location,Latitude,Longitude,Medium,Incident_Category,Source_Type,Source,Oil_type,Quantity_total,QuantityToWater,Quantity_Imp,Quantity_recovered,Activity,Cause_Type,Cause,Regulated,Impact,Date_incident,CaseName,ReportID
560,666844,GRANT,GRAND COULEE,HWY 155 Warehouse B,,Grand Coulee Dam,47.9588,-118.97369,Stream/River,Oil Spill,Facility,POWER GENERATION UTILITY,HYDRAULIC OIL,1.0,1.0,,0.75,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,8/10/2016,"USBR Grand Coulee Dam, oil spill",172444
563,666744,CLARK,VANCOUVER,NE 62nd Ave,,,45.6474,-122.60879,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,10.0,10.0,,,UNDERWAY OR IN MOTION,"QUIPMENT/MATERIAL FAILURE,ORG/MANAGEMENT FAILURE","INADEQUATE MAINTENANCE, MECHANICAL FAILURE",N,WATER POLLUTION,8/8/2016,"62nd Avenue Baxter Vehicle Fire, August 7, 2016",172497
565,666877,KING,SEATTLE,1100 9TH AVE,,VIRGINIA MASON HOSPITAL,47.609524,-122.327925,Catch Basin - Wet,Oil Spill,Vehicle,CONSTRUCTION/UTILITY VEHICLE,HYDRAULIC OIL,20.0,20.0,,20.0,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,8/11/2016,VIRGINIA MASON HYDRAULIC OIL SPILL SEATTL,172523
568,666919,KING,TUKWILA,1000INDUSTRY DR,,,47.44752,-122.24801,Fresh water,Oil Spill,Unknown,UNKNOWN,LUBE OIL/MOTOR OIL,5.0,5.0,,,Z- UNKNOWN,HUMAN ERROR,DELIBERATE VIOLATION,N,POTENTIAL POLLUTION ONLY-NO RELEASE,8/12/2016,Tukwilla Illegal Disharge into Catch Basin,172574
569,666987,KING,KIRKLAND,80 KIRKLAND AVE,,THE SLIP,47.675335,-122.207075,Storm Drain Pipe,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,OILY WATER MIXTURE,5.0,5.0,,5.0,MAINTENANCE/TESTING,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,8/17/2016,Kitchen grease Kirland,172596
570,667000,KING,FEDERAL WAY,34007 HOYT ROAD SW,,CHEVRON GAS STATION,47.29669,-122.38288,Fresh water,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,GASOLINE,8.0,8.0,,,FUELING (NON-VESSEL),EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,8/16/2016,SPILL AT GAS STATION DUE TO OVERFILL,174150
572,667029,PIERCE,FIFE,"Port of Tacoma Road near 20th St. E., Fife",,NB I-5 On-Ramp at Port of Tacoma Road,47.23963,-122.38538,Ground Water,Oil Spill,Vehicle,COMMERCIAL TRUCK,GASOLINE,32.0,32.0,,14.0,UNDERWAY OR IN MOTION,HUMAN ERROR,JUDGMENT,N,"GROUND WATER CONTAMINATION, SOIL CONTAMINATION, WATER POLLUTION",8/18/2016,Inland Oil Gasoline Tank Truck Spill - Fife 8-18-16,172773
574,667047,SNOHOMISH,LAKE STEVENS,2315 N MACHIAS RD,,NW AUTO WRECKING RECYCLERS,48.01883,-122.04924,Fresh water,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,OILY WASTE,5.0,5.0,,0.0,MAINTENANCE/TESTING,HUMAN ERROR,DELIBERATE VIOLATION,N,WATER POLLUTION,8/14/2016,NW Auto Recyclers illegal dumping Lake Stevens,172646
576,667082,KING,SEATTLE,,,BALLARD BRIDGE,47.65932,-122.37572,Fresh water,Oil Spill,Public Lands,PUBLIC WATERWAY,DIESEL/MARINE GAS OIL,1.6299999952316300,1.6299999952316300,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,8/19/2016,Ballard Bridge diesel sheen Seattle,172753
577,667087,SNOHOMISH,EVERETT,725 SE EVERETT MALL WAY,,,47.910014,-122.222105,Fresh water,Oil Spill,Facility,POWER GENERATION UTILITY,MINERAL OIL/TRANSFORMER OIL,2.5,2.5,,2.5,STATIC OR PERFORMING DESIGNED FUNCTION,EXTERNAL CONDITIONS,TEMPERATURE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,8/21/2016,Sno PUD transformer spill Everett,172743
578,667104,KING,NEWCASTLE,150TH PL SE & SE 80TH ST,,,47.53065,-122.14047,Fresh water,Vehicular Accident-Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,LUBE OIL/MOTOR OIL,3.0,3.0,,3.0,UNDERWAY OR IN MOTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,8/21/2016,Newcastle vehicle accident,172720
585,667209,YAKIMA,UNION GAP,,,Yakima River off I-82/97 Ramp,46.53997,-120.46848,Stream/River,Vehicular Accident-Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,20.0,20.0,,0.0,UNDERWAY OR IN MOTION,HUMAN ERROR,JUDGMENT,N,WATER POLLUTION,8/25/2016,Passenger car to Yakima River at Union Gap,172816
586,667167,PIERCE,PUYALLUP,323 12th St NW,,in Puyallup City limits Puyallup Bus Barn,47.19426,-122.30756,Catch Basin - Wet,Fire/explosion,Vehicle,BUS OR PUBLIC TRANSPORTATION,DIESEL/MARINE GAS OIL,5.0,5.0,,1.0,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,UNKNOWN,8/24/2016,School Buses on Fire at the Puyallup Bus Barn,173108
589,667284,KING,SEATTLE,800 Lake Washington Blvd,,MADRONA PARK,47.61005,-122.28263,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,8/30/2016,Mystery Sheen Madrona Park,172902
590,667333,KING,SEATTLE,"Lake Union, WA (United States)",,NEAR CANAL BRIDGE,47.64101,-122.338,Fresh water,Oil Spill,Unknown,UNKNOWN,OILY WATER MIXTURE,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,8/31/2016,Mystery sheen Lake Union,172940
593,667388,KING,KIRKLAND,124TH AVE & NE 85TH,,,47.71156,-122.22817,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,1.0,1.0,,1.0,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,9/1/2016,Vehicle accident gas Kirkland,173066
596,667429,GRAYS HARBOR,ABERDEEN,1409 Young St,,Wishkah River,46.9847,-123.80597,Stream/River,"Oil Spill,Loss of vessel - Sinking",Vessel,RECREATIONAL VESSEL,GASOLINE,1.0,1.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,IMPROPER EQUIPMENT USE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,9/5/2016,Wishkah River Pleasure Craft,172997
597,667448,KING,AUBURN,TERRACE DR NW,,,47.322273,-122.255859,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,TRANSMISSION FLUID,1.0,1.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,UNKNOWN,UNKNOWN,N,POTENTIAL POLLUTION ONLY-NO RELEASE,9/6/2016,Accident Oil Spill Auburn,173023
599,667436,KING,SEATTLE,I-5 SOUTH @ JAMES ST,,,47.6,-122.32,Catch Basin - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,1.0,1.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,HUMAN ERROR,IMPROPER EQUIPMENT USE,N,CONTAMINATED ROADWAY/PARKING LOT,9/6/2016,I-5 and James St. Semi Wreck and Diesel Spill,174092
601,667590,KING,SEATTLE,SR-520 BRIDGE,,,47.64251,-122.27068,Lake,Oil Spill,Facility,CONSTRUCTION SITE,HYDRAULIC OIL,2.509999990463260,2.509999990463260,,,CONSTRUCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,9/12/2016,Pacific Pile and Marine Biodegradable Oil Spill Lake Washington,173179
603,667685,KING,TUKWILA,,,HWY 99 BRIDGE,47.541982,-122.333313,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,9/15/2016,Unknown Sheen Duwamish River,173332
604,667688,WHATCOM,BELLINGHAM,4740 GUIDE MERIDIAN ST,,,48.81286,-122.483514,Fresh water,Oil Spill,Facility,ABOVEGROUND STORAGE TANK,DIESEL/MARINE GAS OIL,15.0,15.0,,,Z- UNKNOWN,HUMAN ERROR,DELIBERATE VIOLATION,N,WATER POLLUTION,9/14/2016,Potential Illegal Dumping Bellingham,173377
605,667708,KING,SEATTLE,3919 18TH AVE W,,FISHERMANS TERMINAL,47.65815,-122.37729,Canal,"Oil Spill,Loss of vessel - Sinking",Vessel,RECREATIONAL VESSEL,DIESEL/MARINE GAS OIL,162.0,162.0,,154.0,NOT OPERATING OR PERFORMING DESIGNED FUN,"QUIPMENT/MATERIAL FAILURE,UNKNOWN","STRUCTURAL FAILURE, UNKNOWN",N,WATER POLLUTION,9/17/2016,"PC Gary's Illusion, sinking &  diesel spill",173382
608,667725,KING,SEATTLE,3919 18TH AVE W,,FISHERMANS TERMINAL,47.65646,-122.37954,Fresh water,Oil Spill,Vessel,FISHING VESSEL,OILY WATER MIXTURE,1.0,1.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,9/17/2016,Sheen from F/V Revival Fisherman's Terminal Seattle,173384
611,667835,COWLITZ,LONGVIEW,1200 Prudential Blvd,,PSE Power Plant,46.13918,-122.98591,Catch Basin - Wet,Oil Spill,Facility,POWER GENERATION UTILITY,LUBE OIL/MOTOR OIL,5.0,5.0,,5.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,9/24/2016,PSE Cooling Tower Gear Oil Spill,173460
612,667836,THURSTON,RAINIER,70364 Lower Columbia River Hwy,,Mooring,46.01521,-122.87526,Stream/River,Oil Spill,Vessel,TUG,DIESEL/MARINE GAS OIL,35.0,35.0,,0.0,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,WATER POLLUTION,9/25/2016,Tug Earnest sinking Goble,173462
615,667906,GRAYS HARBOR,WESTPORT,1804 N Nyhus St,,Anchor - WESTPORT,46.90482,-124.10775,Brackish,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,HYDRAULIC OIL,10.0,10.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,9/28/2016,Ocean Gold Seafood plant Hydraulic Oil Spill in Westport,173580
619,668014,COWLITZ,LONGVIEW,10 Port Way,,Columbia River- Longview Docks,46.10633,-122.95164,Stream/River,Oil Spill,Vessel,RECREATIONAL VESSEL,GASOLINE,7.0,7.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,UNKNOWN,UNKNOWN,N,POTENTIAL POLLUTION ONLY-NO RELEASE,10/3/2016,Columbia River Capsized Pleasure Craft 10/3/16,173626
622,668009,KITTITAS,ELLENSBURG,VIC ANDERSON RD & UMTANUM RD,,,46.98107,-120.55747,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,LUBE OIL/MOTOR OIL,15.0,15.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,HUMAN ERROR,ILLEGAL DRUGS/ALCOHOL,N,WATER POLLUTION,10/3/2016,wrecked vehicle in spring creek,173641
624,668056,KING,KENT,22018 84TH AVE S,,,47.4,-122.23,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,LUBE OIL/MOTOR OIL,1.0,1.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,10/5/2016,Auto collision motor oil Kent,173722
627,668136,KING,SEATTLE,,,LAKE UNION,47.62806,-122.33694,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,3.140000104904180,3.140000104904180,,0.0,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,10/7/2016,Mystery Sheen Lake Union,173985
628,668139,KING,SEATTLE,,,"PIER 6 (FOR HAMMER), PIER 12 (FOR CRANE)",47.590174,-122.267557,Lake,Oil Spill,Vehicle,CONSTRUCTION/UTILITY VEHICLE,HYDRAULIC OIL,1.0,1.0,,,CONSTRUCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,10/10/2016,Flat Iron Construction Hydraulic Spill Lake Washington,173870
630,668146,KING,SEATTLE,9200 35TH AVE SW,,7-11 CONVENIENCE STORE,47.520244,-122.376623,Fresh water,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,GASOLINE,9.0,9.0,,9.0,FUELING (VESSEL),EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,10/8/2016,Gas station gasoline release Seattle,173990
631,668143,WHATCOM,BELLINGHAM,3002 OLD FAIRHAVEN PKWY,,ARCO GAS STATION,48.713967,-122.477594,Fresh water,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,GASOLINE,4.75,4.75,,4.75,FUELING (VESSEL),HUMAN ERROR,INATTENTION/DISTRACTION,N,POTENTIAL POLLUTION ONLY-NO RELEASE,10/9/2016,Gasoline release ARCO station Bellingham,173991
632,668179,KING,SEATTLE,SR 520 BRIDGE,,,47.640882,-122.257601,Fresh water,Oil Spill,Vehicle,CONSTRUCTION/UTILITY VEHICLE,OILY WATER MIXTURE,5.0,5.0,,,CONSTRUCTION,HUMAN ERROR,PROCEDURAL ERROR,N,WATER POLLUTION,10/11/2016,Flat Iron Construction Oil Spill Lake Washington ,173892
633,668186,PIERCE,TACOMA,2502 Pioneer Way E,,Shell Service Station,47.23351,-122.39573,Fresh water,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,GASOLINE,1.0,1.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,10/10/2016,Mystery Gasoline Spill in Sewer at Tribal Shell Station,173894
634,668181,BENTON,MC NARY DAM,MCNARY DAM,,MCNARY DAM,45.93636,-119.29845,Stream/River,Oil Spill,Facility,POWER GENERATION UTILITY,HYDRAULIC OIL,2.0,2.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,10/11/2016,USACE McNary Dam Hydraulic spill,173918
635,668201,KING,NEWCASTLE,13056 SE 76TH ST,,,47.54,-122.17,Fresh water,Oil Spill,Private Property,DRUM OR CONTAINER,OILY WATER MIXTURE,10.0,10.0,,,CONSTRUCTION,HUMAN ERROR,SABOTAGE/SUSPECTED ILLEGAL ACTIVITY,N,WATER POLLUTION,10/11/2016,Compass General Construction oily water Newcastle,173924
636,668243,PIERCE,SUMNER,East Valley Hwy,,East Valley Hwy / Dieringer Power House,47.23101,-122.22524,Fresh water,Oil Spill,Facility,POWER GENERATION UTILITY,OTHER,1.0,1.0,,,UNDERWAY OR IN MOTION,EXTERNAL CONDITIONS,WIND,N,NONE,10/14/2016,Dieringer Power House Releasing Water From Lake Tapps,173970
638,668273,WAHKIAKUM,CATHLAMET,307 W Sunny Sands Rd,,Private Residence/Dock,46.17045,-123.40108,Stream/River,"Oil Spill,Loss of vessel - Sinking",Vessel,RECREATIONAL VESSEL,DIESEL/MARINE GAS OIL,45.0,45.0,,0.0,NOT OPERATING OR PERFORMING DESIGNED FUN,UNKNOWN,UNKNOWN,N,"POTENTIAL POLLUTION ONLY-NO RELEASE, WATER POLLUTION",10/15/2016,PC MACCO BOY III Sinking,174002
639,668273,WAHKIAKUM,CATHLAMET,307 W Sunny Sands Rd,,Private Residence/Dock,46.17045,-123.40108,Stream/River,"Oil Spill,Loss of vessel - Sinking",Vessel,RECREATIONAL VESSEL,LUBE OIL/MOTOR OIL,2.0,2.0,,0.0,NOT OPERATING OR PERFORMING DESIGNED FUN,UNKNOWN,UNKNOWN,N,"POTENTIAL POLLUTION ONLY-NO RELEASE, WATER POLLUTION",10/15/2016,PC MACCO BOY III Sinking,174002
640,668253,KING,REDMOND,7500 159th Pl NE,,THE CATER,47.67177,-122.12768,Catch Basin - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,HYDRAULIC OIL,1.0,1.0,,0.8999999761581420,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",10/14/2016,Santana Trucking Hydraulic Oil Spill,174175
643,668333,KING,SEATTLE,2301 N NORTHLAKE WAY,,SUNNYSIDE AVE N BOAT RAMP,47.650131,-122.330626,Fresh water,Oil Spill,Facility,GOVERNMENT FACILITIES,OILY WATER MIXTURE,2.8299999237060500,2.8299999237060500,,0.0,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,10/16/2016,SUNNYSIDE AVE BOAT RAMP SHEEN SEATTLE,174201
644,668341,KING,BELLEVUE,10807 SE LAKE RD,,PSE CABLE STATION,47.579245,-122.196301,Fresh water,Oil Spill,Facility,POWER GENERATION UTILITY,MINERAL OIL/TRANSFORMER OIL,13.0,13.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,10/17/2016,PSE CABLE STATION MODF LEAK BELLEVUE,174200
646,668316,PIERCE,LAKEWOOD-PIERCE,10649 108th Ave SW,,7-Eleven Store 24449,47.16049,-122.58044,Catch Basin - Wet,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,GASOLINE,1.0,1.0,,1.0,FUELING (NON-VESSEL),HUMAN ERROR,INATTENTION/DISTRACTION,N,CONTAMINATED ROADWAY/PARKING LOT,10/18/2016,Lakewood 7-Eleven Gasoline Spill,174131
647,668368,KING,TUKWILA,550 ANDOVER PARK W,,,47.451039,-122.25434,Catch Basin - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,HYDRAULIC OIL,5.0,5.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,10/20/2016,UPS Truck Spill Tukwila,175853
648,668384,WHATCOM,BELLINGHAM,3002 OLD FAIRHAVEN PARKWAY,,ARCO STATION,48.714264,-122.4778,Fresh water,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,GASOLINE,6.0,6.0,,6.0,FUELING (NON-VESSEL),HUMAN ERROR,INATTENTION/DISTRACTION,N,CONTAMINATED ROADWAY/PARKING LOT,10/18/2016,ARCO STATION GASOLINE SPILL BELLINGHAM,174199
652,668422,THURSTON,LACEY,4913 Lacey Blvd,,76 Station,47.0343,-122.8185,Catch Basin - Wet,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,GASOLINE,10.0,10.0,,10.0,FUELING (NON-VESSEL),HUMAN ERROR,INATTENTION/DISTRACTION,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",10/20/2016,Gas station overfill,174267
653,668438,KING,KIRKLAND,135 LAKE ST S,,HOME PORT MARINA,47.673932,-122.207697,Fresh water,Oil Spill,Vessel,RECREATIONAL VESSEL,GASOLINE,2.0,2.0,,,MAINTENANCE/TESTING,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,10/21/2016,Dive Seattle Oil Spill,174332
657,668475,JEFFERSON,PORT TOWNSEND,"2601 Washington Street, D-Dock",,,48.1061,-122.7779,Puget Sound,Oil Spill,Vessel,RECREATIONAL VESSEL,HYDRAULIC OIL,4.0,4.0,,3.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,10/24/2016,P/C PURPLE HAZE Hydraulic-oil Spill 10-24-2016,174348
659,668466,CLARK,VANCOUVER,1905 NW Harborside DR,,United Grain Barge Receiving,45.62745,-122.68724,Stream/River,Oil Spill,Facility,ABOVEGROUND STORAGE TANK,MINERAL OIL/TRANSFORMER OIL,1.0,1.0,,,MAINTENANCE/TESTING,"UMAN ERROR,ORG/MANAGEMENT FAILURE","INADEQUATE PROCEDURE/POLICY, INATTENTION/DISTRACTION, LACK OF SUPERVISION",N,"CONTAMINATED ROADWAY/PARKING LOT, SOIL CONTAMINATION, WATER POLLUTION",10/24/2016,Albina Asphalt Spill,174374
660,668466,CLARK,VANCOUVER,1905 NW Harborside DR,,United Grain Barge Receiving,45.62745,-122.68724,Catch Basin - Wet,Oil Spill,Facility,ABOVEGROUND STORAGE TANK,MINERAL OIL/TRANSFORMER OIL,1.0,1.0,,,MAINTENANCE/TESTING,"UMAN ERROR,ORG/MANAGEMENT FAILURE","INADEQUATE PROCEDURE/POLICY, INATTENTION/DISTRACTION, LACK OF SUPERVISION",N,"CONTAMINATED ROADWAY/PARKING LOT, SOIL CONTAMINATION, WATER POLLUTION",10/24/2016,Albina Asphalt Spill,174374
662,668500,SNOHOMISH,LYNNWOOD,5127 168TH ST SW,,CHEVRON,47.84677,-122.30289,Fresh water,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,OILY WATER MIXTURE,5.0,5.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,JUDGMENT,N,POTENTIAL POLLUTION ONLY-NO RELEASE,10/23/2016,Chevron Oil Water Spill to Stormdrain,174331
663,668501,KING,MEDINA,,,SR-520 FLOATING BRIDGE,47.638224,-122.241934,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,1.0,1.0,,,CONSTRUCTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,10/24/2016,Unknown Sheen 520 Bridge Lake Washington,174329
664,668507,KING,SEATTLE,E SIDE OF BALLARD BRIDGE,,LAKE WASHINGTON SHIP CANAL,47.65913,-122.376092,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,10/24/2016,Mystery Sheen Ballard Bridge Lake Washington,174328
665,668520,ISLAND,WHIDBEY ISLAND,COLUMBIA BEACH DR,,,47.974554,-122.348577,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,DIESEL/MARINE GAS OIL,1.0,1.0,,1.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,10/25/2016,Clinton Ferry Dock Diesel Spill,175861
666,668543,KING,SAMMAMISH,801 228TH,,ICHIJO CONSTRUCTION,47.6,-122.04,Fresh water,Oil Spill,Vehicle,CONSTRUCTION/UTILITY VEHICLE,DIESEL/MARINE GAS OIL,5.0,5.0,,5.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,10/20/2016,BMC diesel Sammamish,174343
667,668539,SNOHOMISH,EVERETT,1205 CRAFTSMAN WAY,,PORT OF EVERETT,48.000931,-122.217639,Fresh water,Oil Spill,Vessel,RECREATIONAL VESSEL,GASOLINE,4.0,4.0,,,BILGE PUMPING,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,10/26/2016,Port of Everett gas spill  ,174653
668,668545,KING,RENTON,1201 LAKE WA BLVD,,,47.507094,-122.202064,Fresh water,Oil Spill,Vessel,OTHER - VESSEL,GASOLINE,3.0,3.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,10/26/2016,Tetra Tech Gas Spill Lake Washington,176310
669,668564,WHATCOM,DIABLO,DIABLO DAM RD,HWY 20,DIABLO BOATHOUSE,48.714029,-121.130921,Fresh water,Oil Spill,Vessel,PUBLIC VESSEL,DIESEL/MARINE GAS OIL,1.0,1.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EXTERNAL CONDITIONS,RAIN,N,WATER POLLUTION,10/26/2016,Seattle City Light vessel sinking in Diablo Lake,174432
671,668622,COWLITZ,CASTLE ROCK-COWLITZ,SR 411 near Old Olequa Crossing Rd.,,Olequa Creek,46.37356,-122.94331,Fresh water,Oil Spill,Public Lands,DRUM OR CONTAINER,USED OIL,10.0,10.0,,6.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,SABOTAGE/SUSPECTED ILLEGAL ACTIVITY,N,WATER POLLUTION,10/31/2016,Olequa Creek Oil Containers 10-31-16,174455
672,668624,CLARK,VANCOUVER,,,Columbia River river mile 100,45.672466,-122.772074,Stream/River,Oil Spill,Vessel,RECREATIONAL VESSEL,GASOLINE,4.0,4.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,10/28/2016,WDFW Recovered Gas Can LCR,174483
673,668692,KING,KENMORE,6201 NE 175th St,,NORTH LAKE MARINA,47.75732,-122.25962,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,11/2/2016,Mystery Sheen North Lake Washington,174495
674,668718,KING,KENMORE,6423 NE 175th St,,KENMORE NAVIGATIONAL CHANNEL,47.75813,-122.25388,Lake,Oil Spill,Unknown,UNKNOWN,UNKNOWN,5.0,5.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,11/2/2016,Mystery Sheen Kenmore Navigation Channel Lake WA,174520
675,668721,KING,BOTHELL,16827 BOTHELL WAY,,CHEVRON STATION,47.75183,-122.28121,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,UNKNOWN,1.0,1.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,11/2/2016,Unknown oil release Chevron Station Bothell,174523
676,668729,SNOHOMISH,BOTHELL - SNOH,3555 MONTE VILLA PKWY,,,47.77937,-122.18459,Fresh water,Oil Spill,Vehicle,OTHER - VEHICLE,UNKNOWN,1.0,1.0,,1.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,11/2/2016,AT& T PARKING LOT SPILL ,174529
679,668782,PIERCE,TACOMA,7905 S Hosmer St,,7905 S. Hosmer,47.18587,-122.4609,Catch Basin - Wet,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,3.0,3.0,,0.0,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,11/5/2016,Car leaking gasoline to parking lot,174579
